lat,lon,name,qs_rank,ti_rank,sh_rank,rank,invRank,EN,DE,FR,IT,ES,PT,RU,ZH,JA,AR
42.2780436,-83.7382241,University of Michigan,21,21,24,22,0.045454545454545456,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
37.7859895,-122.4482377,"University of California, San Francisco",-,-,21,21,0.047619047619047616,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
36.0014258,-78.9382286,Duke University,21,17,26,21,0.046875,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
34.068921,-118.4451811,"University of California, Los Angeles",33,15,12,20,0.05,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
37.8718992,-122.2585399,"University of California, Berkeley",27,18,5,17,0.06,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
42.4534492,-76.4735027,Cornell University,14,19,14,16,0.06382978723404256,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
39.3299013,-76.6205177,Johns Hopkins University,17,13,18,16,0.0625,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
39.9522188,-75.1932137,University of Pennsylvania,19,10,17,15,0.06521739130434782,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
51.4987997,-0.1748772,Imperial College London,8,8,27,14,0.06976744186046512,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
51.5245592,-0.1340401,UCL,7,16,16,13,0.07692307692307693,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
47.376313,8.5476699,ETH Zurich,10,10,19,13,0.07692307692307693,Switzerland,Schweiz,Suisse,Svizzera,Suiza,Suíça,Швейцария,瑞士,スイス,سويسرا
41.3163244,-72.9223431,Yale University,16,12,11,13,0.07692307692307693,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
40.8075355,-73.9625727,Columbia University,18,14,8,13,0.075,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
41.7886079,-87.5987133,University of Chicago,9,9,10,9.3,0.10714285714285714,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
40.3439888,-74.6514481,Princeton University,13,7,6,8.7,0.11538461538461539,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
34.1376576,-118.125269,California Institute of Technology,4,3,9,5.3,0.1875,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
51.7548164,-1.2543668,University of Oxford,6,1,7,4.7,0.21428571428571427,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
42.360091,-71.09416,Massachusetts Institute of Technology,1,5,4,3.3,0.3,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
42.3770029,-71.1166601,Harvard University,3,6,1,3.3,0.3,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
52.2042666,0.1149085,University of Cambridge,5,2,3,3.3,0.3,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
37.4274745,-122.169719,Stanford University,2,3,2,2.3,0.42857142857142855,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
